CALENDARYEAR,MONTHNUMBEROFYEAR,DAYNUMBEROFMONTH,CUSTOMERKEY,FIRSTNAME,LASTNAME,YEARLYINCOME,BIRTHDATE,GENDER,TOTAL_QUANTITY
2008,4,21,18392,Jasmine,Gonzales,80000,1966-06-24,F,4
2008,6,8,11166,Ashley,Martinez,70000,1976-04-24,F,2
2008,2,5,27426,Evan,Stewart,60000,1953-12-22,M,2
2008,2,20,20283,Katie,Shen,40000,1944-12-08,F,2
2008,3,1,13628,Kaitlin,Schmidt,110000,1977-12-21,F,1
2008,6,11,13412,Rafael,Zhao,130000,1959-10-14,M,1
2008,4,6,20186,Connor,Li,40000,1965-10-06,M,1
2008,4,20,13108,Curtis,Wang,60000,1966-12-26,M,3
2008,3,24,11748,Blake,Hill,70000,1962-07-18,M,1
2008,4,15,16819,Dalton,Cox,70000,1956-07-03,M,2
2008,6,21,20905,Jessie,Munoz,10000,1968-06-05,F,2
2008,5,1,26043,Jodi,Becker,80000,1960-08-08,F,4
2008,2,27,22141,Jesse,Carter,50000,1945-09-13,M,3
2008,6,29,13777,Manuel,Perez,30000,1971-11-13,M,2
2008,5,14,14561,Eduardo,Miller,50000,1974-05-28,M,3
2008,3,22,24721,Mandy,Zheng,40000,1975-11-06,F,3
2008,1,19,27809,Arianna,Sanchez,40000,1969-11-01,F,3
2008,4,10,21944,Daisy,Jiménez,90000,1973-09-20,F,3
2008,3,9,20925,Kristin,Xu,20000,1983-04-05,F,2
2008,4,28,18595,Marcus,Hernandez,80000,1969-02-06,M,2
2008,4,18,26134,Bridget,Goel,90000,1971-05-05,F,4
2008,5,14,19810,Oscar,Long,60000,1961-10-15,M,2
2008,4,20,12909,Kelsey,Shan,60000,1975-05-25,F,2
2008,6,13,24840,Marco,Sai,120000,1960-12-11,M,2
2008,6,20,28196,Timothy,Cox,80000,1962-05-18,M,4
2008,3,17,15961,Ashley,Walker,150000,1966-04-23,F,3
2008,3,21,24074,Grace,Alexander,10000,1969-07-09,F,2
2008,1,31,22484,Kristy,Ruiz,20000,1969-09-27,F,4
2008,4,26,12973,Adrian,Howard,70000,1971-03-12,M,3
2008,4,19,12300,Adriana,Gonzalez,80000,1950-07-18,F,4
2008,4,3,12258,Jamie,Li,30000,1965-09-27,F,1
2008,5,19,17648,Gilbert,Sharma,40000,1975-04-17,M,4
2008,4,30,11185,Ashley,Henderson,70000,1948-10-08,F,3
2008,1,30,24129,Jamie,Gutierrez,10000,1978-04-07,M,1
2008,1,10,18644,Carrie,Ruiz,60000,1970-02-15,F,2
2008,3,7,23685,Alexa,Reed,60000,1947-06-25,F,1
2008,1,8,11632,Alexandra,Jenkins,60000,1975-05-06,F,3
2008,4,6,19037,Marshall,Chen,160000,1959-08-14,M,2
2008,4,25,21866,Shannon,Zhu,80000,1951-02-21,F,1
2008,3,9,29199,James,Wilson,60000,1957-10-07,M,2
2008,4,1,14393,José,Perez,70000,1951-10-05,M,2
2008,1,2,14420,Chloe,Wright,70000,1956-08-19,F,1
2008,1,26,21636,Katherine,Rivera,50000,1969-10-19,F,2
2008,6,3,23881,Joshua,Martinez,80000,1973-06-17,M,2
2008,2,15,27990,Katherine,Thompson,30000,1952-10-18,F,2
2008,2,14,12279,Mathew,Suarez,30000,1974-06-21,M,3
2008,4,22,12916,Natalie,Ross,60000,1974-05-23,F,3
2008,7,2,20490,Kaylee,Roberts,60000,1947-04-02,F,3
2008,5,7,26828,Stephanie,Rivera,40000,1971-08-10,F,4
2008,4,15,21478,Abigail,Reed,60000,1952-07-14,F,2
2008,2,27,15943,Richard,Watson,80000,1968-01-18,M,3
2008,2,26,17835,Francisco,Perez,30000,1982-06-28,M,3
2008,4,27,14720,Naomi,Dominguez,40000,1974-07-04,F,2
2008,5,27,11486,Ariana,Rogers,10000,1975-05-25,F,1
2008,1,21,23440,Nancy,Sai,10000,1977-02-03,F,2
2008,7,21,12077,Nicole,Sandberg,70000,1949-03-21,F,1
2008,4,23,23744,Barry,Prasad,20000,1984-04-23,M,4
2008,1,20,11341,Randy,Zeng,20000,1940-08-21,M,4
2008,4,16,24144,Gerald,Sanchez,20000,1966-10-07,M,2
2008,3,9,15930,Tiffany,He,100000,1959-04-02,F,4
2008,2,28,14069,Joy,Serrano,70000,1966-02-21,F,1
2008,4,5,29274,Miguel,Green,120000,1964-07-22,M,2
2008,7,24,16730,Mariah,Long,30000,1941-10-01,F,2
2008,4,19,14771,Heidi,Vance,30000,1972-08-23,F,2
2008,4,8,11505,Jasmine,Powell,60000,1970-07-07,F,4
2008,5,8,21711,Hailey,Gray,40000,1962-11-11,F,3
2008,5,13,21722,Spencer,Wood,60000,1963-05-05,M,2
2008,1,14,14370,Meghan,Dominguez,40000,1976-09-09,F,2
2008,6,15,22029,Laura,Gao,40000,1943-11-03,F,2
2008,4,15,21401,Eric,Powell,60000,1977-04-13,M,2
2008,6,4,12834,Kelsey,Xie,30000,1968-03-13,F,1
2008,3,13,13765,Jaime,Shen,30000,1972-08-11,M,2
2008,1,29,19622,Roger,Yuan,90000,1962-12-26,M,3
2008,3,9,19973,Colin,Zhu,90000,1974-10-15,M,3
2008,5,15,11262,Jennifer,Simmons,80000,1968-05-04,F,3
2008,1,26,14152,Luke,Turner,20000,1974-03-10,M,2
2008,3,31,19866,Martin,Patel,60000,1952-06-17,M,1
2008,2,16,11276,Nancy,Chapman,80000,1967-09-19,F,1
2008,1,26,14300,Colin,He,90000,1971-02-01,M,2
2008,6,1,15083,Teresa,Gutierrez,40000,1973-07-05,F,3
2008,3,2,13157,Heidi,Gonzalez,30000,1944-02-23,F,1
2008,1,3,25002,Logan,Edwards,40000,1982-10-12,M,1
2008,3,5,12558,Amanda,Evans,20000,1944-09-07,F,2
2008,2,12,21639,Anthony,Wilson,60000,1968-03-26,M,1
2008,1,18,23286,Taylor,Bell,80000,1962-01-10,F,1
2008,5,31,12064,John,White,70000,1948-10-09,M,3
2008,3,2,14674,Alexis,Williams,70000,1971-10-01,F,1
2008,2,6,13457,Eric,Henderson,60000,1959-02-05,M,2
2008,6,3,18378,Dalton,Foster,80000,1960-04-13,M,2
2008,6,20,27694,Lee,Gill,60000,1966-05-17,M,4
2008,3,26,25236,Lance,Martin,70000,1966-01-09,M,2
2008,4,25,15783,David,Alexander,90000,1971-07-11,M,3
2008,1,10,14577,Natalie,Rogers,60000,1972-06-12,F,4
2008,6,14,19098,Xavier,Evans,110000,1976-08-22,M,1
2008,2,26,13825,Kelvin,Ma,30000,1981-11-13,M,2
2008,3,4,21125,Bruce,Rana,30000,1979-12-01,M,3
2008,3,28,14236,Abigail,Richardson,110000,1974-11-26,F,4
2008,3,31,26649,Emily,Perry,80000,1962-10-08,F,1
2008,3,2,20754,Ian,Davis,30000,1959-05-12,M,2
2008,6,19,15805,Dawn,Lin,70000,1966-03-02,F,1
2008,4,25,13692,Curtis,Li,40000,1976-10-21,M,1
2008,1,17,23199,Brandon,Hayes,50000,1969-11-25,M,4
2008,2,27,15484,Samuel,Henderson,80000,1975-06-20,M,3
2008,3,19,29185,Warren,Li,60000,1972-09-21,M,3
2008,6,7,18560,Anna,Miller,70000,1975-11-02,F,3
2008,1,24,25054,Sheila,Alonso,100000,1962-03-02,F,3
2008,3,28,15771,Maria,Diaz,130000,1962-01-23,F,3
2008,6,6,22279,Riley,Kelly,50000,1969-11-09,F,1
2008,6,24,13567,Anne,Rubio,10000,1955-09-25,F,3
2008,6,20,21429,Isabella,Sandberg,70000,1960-06-11,F,2
2008,2,19,23302,Fernando,Walker,40000,1983-06-16,M,3
2008,3,9,25871,Jason,Nelson,40000,1951-06-23,M,3
2008,3,3,11711,Daniel,Davis,70000,1966-12-08,M,6
2008,4,7,27719,Nathan,King,70000,1965-11-13,M,3
2008,3,27,15768,Victoria,Walker,130000,1970-11-26,F,2
2008,3,17,24950,Stephanie,Alexander,50000,1945-09-28,F,3
2008,3,4,29383,Kaitlin,Vance,10000,1967-06-16,F,2
2008,7,1,27532,Kaitlyn,Flores,60000,1968-04-05,F,2
2008,2,9,15244,Alexis,Rodriguez,30000,3290-11-20,F,1
2008,2,1,12448,Hailey,Cox,60000,1962-05-20,F,4
2008,6,20,24286,Kelvin,Goel,40000,2966-11-20,M,5
2008,1,10,11309,Victoria,Lewis,60000,1958-06-12,F,2
2008,4,1,18360,Eric,Li,60000,1983-09-13,M,2
2008,6,22,18363,Lucas,Ward,40000,1982-01-06,M,1
2008,3,7,15896,Samuel,Jones,60000,1952-06-17,M,2
2008,2,21,28716,Darren,Garcia,60000,1969-07-09,M,2
2008,4,27,17451,Isabelle,Wood,90000,1964-02-20,F,2
2008,6,14,14698,Diane,Navarro,40000,1977-10-13,F,4
2008,3,15,15359,Logan,Yang,70000,1937-04-07,M,3
2008,7,2,23913,Riley,Cooper,20000,1969-05-12,F,4
2008,4,2,11431,Bryant,Garcia,110000,1956-10-27,M,3
2008,3,20,25144,Johnathan,Fernandez,30000,1978-06-14,M,2
2008,2,1,12582,Carmen,Sara,10000,1981-03-25,F,1
2008,3,2,14332,Jade,Rogers,30000,1984-04-21,F,1
2008,1,31,19722,Dalton,Bailey,70000,1957-09-13,M,3
2008,5,16,15339,Noah,Zhang,60000,1954-07-01,M,2
2008,4,21,17259,Trisha,Wang,110000,1975-05-05,F,3
2008,4,2,23746,Lane,Sacksteder,20000,1984-10-16,F,1
2008,4,7,12651,Martin,Malhotra,90000,1954-06-16,M,1
2008,5,3,26182,Brittney,Liang,30000,1942-04-10,F,2
2008,5,31,27161,Reginald,Gill,30000,1982-08-07,M,4
2008,7,27,28566,Colin,Sun,20000,1975-06-23,M,3
2008,1,13,19507,Raul,Shen,30000,1981-12-11,M,2
2008,5,20,15253,Barry,Suri,10000,1950-07-17,M,3
2008,7,11,14228,Arturo,Raje,80000,1778-11-20,M,1
2008,6,1,18955,Justin,Jones,40000,1966-02-19,M,2
2008,1,9,15376,Megan,Sanders,80000,1967-05-06,F,3
2008,4,5,11530,Andrew,Martinez,40000,1961-07-26,M,2
2008,3,13,13994,Isaac,Cook,30000,1950-07-17,M,3
2008,3,19,23619,Ricardo,Tang,110000,1957-07-15,M,4
2008,1,13,11767,Meagan,Madan,90000,1970-05-24,F,3
2008,2,1,11417,Lacey,Zheng,70000,1949-02-26,F,2
2008,1,13,27633,Richard,Russell,80000,1966-06-15,M,4
2008,4,15,14912,Emma,Taylor,40000,1961-08-21,F,3
2008,3,10,18059,Bailey,Gonzalez,60000,1964-05-14,F,3
2008,4,28,26663,Joanna,Serrano,60000,1971-06-24,F,5
2008,1,30,15202,Blake,Bryant,90000,1961-10-26,M,2
2008,4,14,27450,Abigail,Ross,100000,1971-07-15,F,3
2008,1,7,22595,Nicolas,Xie,40000,1964-09-21,M,4
2008,4,24,16534,Claudia,Holt,30000,1965-02-05,F,4
2008,5,10,11148,Ross,Vazquez,40000,1945-08-16,M,3
2008,6,22,11824,Jill,Martin,70000,1970-10-07,F,1
2008,6,18,24481,Dennis,Sun,90000,1962-07-17,M,2
2008,6,29,15502,Nathaniel,Howard,40000,1971-10-19,M,2
2008,7,16,21441,Edward,Nelson,50000,1946-08-14,M,2
2008,6,1,18868,Adam,Long,40000,1956-05-18,M,3
2008,1,25,26892,Cody,Rogers,40000,1979-09-19,M,3
2008,3,1,26610,Mary,Perez,70000,1966-11-09,F,2
2008,3,16,19166,Olivia,Jenkins,70000,1972-12-15,F,1
2008,5,13,14801,Riley,Simmons,10000,1968-02-15,F,3
2008,6,12,25457,Darren,Sai,10000,1970-06-02,M,4
2008,4,3,16298,Adrienne,Sanz,40000,1967-05-16,F,4
2008,4,22,18559,Lucas,Adams,60000,1975-12-17,M,2
2008,4,25,23460,Javier,Ramos,90000,1969-12-11,M,4
2008,4,25,29233,Caitlin,Sanders,90000,1967-08-25,F,3
2008,1,12,25231,Olivia,Moore,90000,1963-06-22,F,4
2008,7,18,16076,Catherine,Rogers,60000,1975-06-16,F,2
2008,4,21,17679,Joe,Mehta,40000,1962-11-03,M,2
2008,2,16,24111,Cameron,Long,20000,1982-01-15,M,1
2008,5,23,27784,Shane,Arun,10000,1968-11-02,M,2
2008,1,14,15085,Kristin,Jai,40000,1973-07-02,F,3
2008,4,28,15145,Crystal,Lu,90000,1975-07-19,F,2
2008,5,29,15723,Kate,Deng,90000,1978-03-18,F,4
2008,6,29,25038,Isabella,Hall,40000,1979-01-19,F,2
2008,4,1,20874,Edwin,Lal,20000,1972-11-20,M,3
2008,5,10,27920,Mary,Howard,70000,1976-12-19,F,2
2008,4,27,15588,Kristy,Alvarez,110000,1973-07-07,F,3
2008,7,4,12606,Arthur,Van,40000,1964-04-20,M,3
2008,5,21,19048,Bryant,Raman,130000,1950-10-17,M,2
2008,3,7,21214,Corey,She,70000,1968-04-01,M,2
2008,3,11,18131,Ann,Malhotra,110000,1960-01-07,F,2
2008,6,20,13623,Mitchell,Carson,80000,1977-03-15,M,1
2008,5,13,25550,Krista,Munoz,20000,1945-08-03,F,2
2008,3,7,27394,Kyle,Alexander,50000,1946-09-22,M,2
2008,3,24,11970,Bailey,Collins,80000,1977-11-16,F,3
2008,6,7,28257,Zachary,Martin,100000,1966-04-18,M,3
2008,3,12,15941,Bailey,Brooks,120000,1969-02-26,F,2
2008,4,7,25308,Lindsey,Tang,30000,1976-02-13,F,1
2008,5,1,12819,Nicolas,Chander,20000,1970-04-23,M,4
2008,3,22,11921,Gilbert,Zhu,60000,1968-12-23,M,2
2008,4,14,23495,James,Shan,70000,1959-05-12,M,3
2008,2,13,16153,Eric,Jai,70000,1962-04-11,M,2
2008,4,17,16011,Maria,Murphy,130000,1944-09-06,F,2
2008,3,9,13061,Ethan,Anderson,40000,2655-07-20,M,2
2008,4,20,22434,Billy,Schmidt,20000,1974-09-01,M,2
2008,2,4,18492,Tamara,Johnston,100000,1962-10-13,F,2
2008,1,3,13559,Lori,Ramos,50000,1973-06-17,F,4
2008,5,21,26363,Larry,Jimenez,40000,1971-06-02,M,3
2008,1,27,18658,Dalton,Turner,30000,1960-08-05,M,2
2008,5,25,21785,Tabitha,Rodriguez,60000,1952-05-11,F,2
2008,2,27,17148,Hailey,Henderson,40000,1953-07-17,F,3
2008,6,19,11881,Richard,Mitchell,60000,1963-07-24,M,1
2008,4,7,18027,Alexia,Griffin,30000,1966-02-16,F,2
2008,7,26,14575,Rachel,Lee,60000,1973-05-11,F,3
2008,6,29,15467,Caleb,Shan,50000,1974-08-02,M,3
2008,4,17,26750,Randall,Alvarez,60000,1964-02-09,M,2
2008,7,16,27676,Trevor,Flores,40000,1955-04-10,M,3
2008,2,10,14066,Melody,Jimenez,60000,1966-11-23,F,4
2008,4,13,25897,Kimberly,Bailey,70000,1956-10-12,F,1
2008,1,25,25924,Hannah,Robinson,70000,1982-11-20,F,2
2008,1,23,25283,Caitlin,Howard,50000,1978-09-04,F,3
2008,1,5,14784,Victor,Dominguez,30000,1971-12-05,M,3
2008,1,8,22472,Bridget,Sharma,30000,1971-10-06,F,1
2008,6,28,12070,Luke,Ross,70000,1948-09-03,M,1
2008,5,29,16912,Dalton,Patterson,90000,1944-03-07,M,3
2008,3,8,18135,Blake,Diaz,120000,1960-12-16,M,2
2008,3,20,15592,Janet,Moreno,70000,1971-04-07,F,1
2008,4,30,15126,Manuel,Sanchez,80000,2884-03-20,M,2
2008,3,11,14757,Elizabeth,Garcia,40000,1961-01-02,F,2
2008,5,31,21957,Kathryn,Shen,120000,1973-05-18,F,2
2008,2,15,15351,Steve,Lu,70000,1956-04-14,M,4
2008,5,12,22659,Shawna,Luo,20000,1968-02-23,F,2
2008,4,19,11019,Luke,Lal,40000,3843-07-20,M,3
2008,3,12,12037,Patricia,Chapman,40000,1947-09-14,F,5
2008,5,23,23855,Carlos,Watson,60000,1973-02-08,M,4
2008,6,22,24406,Reginald,Vazquez,110000,1967-03-11,M,3
2008,6,20,20222,Melissa,Morgan,70000,1971-12-16,F,3
2008,4,29,15205,Shawna,Black,90000,1971-12-22,F,4
2008,6,21,13762,Gavin,Long,60000,1963-02-21,M,3
2008,5,8,19312,Valerie,Zheng,40000,1972-01-19,F,3
2008,3,11,19461,Nichole,Shan,10000,1969-10-20,F,1
2008,4,8,27149,Jeffery,She,60000,1968-04-12,M,3
2008,6,10,15503,Caitlin,James,50000,1971-08-26,F,4
2008,3,3,23952,Nelson,Dominguez,20000,1979-09-13,M,2
2008,3,13,15852,Oscar,Henderson,120000,1971-08-26,M,2
2008,1,5,11643,Naomi,Munoz,50000,1974-07-27,F,2
2008,7,9,24443,Edgar,Suri,40000,1955-08-27,M,2
2008,6,30,28955,Emmanuel,Fernandez,80000,1975-10-19,M,2
2008,4,24,21479,Noah,Foster,60000,1952-02-03,M,3
2008,5,5,27662,Bianca,Zheng,110000,1964-06-15,F,2
2008,5,6,24532,Phillip,Perez,130000,1962-03-25,M,2
2008,3,24,21101,Meagan,Perez,30000,1983-03-08,F,2
2008,6,12,17131,Lauren,Henderson,70000,1949-03-03,F,1
2008,6,4,13534,Beth,Navarro,30000,1965-07-17,F,3
2008,5,5,26094,Sarah,Butler,60000,1959-06-11,F,4
2008,4,24,16634,Jenny,Hu,90000,1974-02-16,F,3
2008,4,24,24138,Kristy,Gutierrez,40000,1979-05-06,F,3
2008,5,7,12711,Heather,Zheng,20000,1977-04-20,F,3
2008,6,28,12302,Kevin,Coleman,100000,1950-03-02,M,5
2008,3,29,27017,Jonathan,Thompson,80000,1970-10-17,M,4
2008,4,23,15152,Meghan,Moreno,110000,1975-06-15,F,4
2008,1,13,24201,Olivia,Gonzales,10000,1973-07-26,F,3
2008,3,25,29099,Tony,Shen,40000,1957-07-12,M,2
2008,6,27,22912,Mallory,Moreno,110000,1973-12-07,F,2
2008,1,3,25194,Jada,Bell,70000,1958-06-10,F,1
2008,1,19,14302,April,Beck,70000,1966-07-15,F,1
2008,1,7,15197,Elijah,Kumar,60000,1961-09-19,M,3
2008,2,22,11506,Nicholas,Brown,60000,1970-05-17,M,1
2008,4,27,23972,Clarence,Liang,20000,1965-05-04,M,3
2008,5,3,13413,Fernando,Phillips,60000,1936-11-18,M,2
2008,2,11,15931,Micah,Xu,110000,1959-01-08,M,4
2008,1,19,20600,Dennis,Hu,70000,1979-01-28,M,2
2008,5,2,16421,Natasha,Diaz,20000,1967-10-10,F,3
2008,3,9,18120,Isabella,Martin,60000,1956-06-27,F,2
2008,6,6,16031,Ian,Allen,30000,1951-10-10,M,1
2008,2,27,18221,Marc,Alvarez,160000,1975-08-19,M,1
2008,4,22,12699,Amy,Chow,120000,1974-03-18,F,1
2008,3,24,27642,Kayla,Johnson,120000,1966-02-14,F,2
2008,2,28,21184,Harold,Rodriguez,70000,1972-08-17,M,3
2008,5,2,23010,Seth,Cook,40000,1982-03-16,M,3
2008,5,21,28702,Danny,Martin,60000,1973-08-06,M,5
2008,6,21,19942,Armando,Navarro,170000,1953-08-08,M,3
2008,6,27,28899,Alejandro,Anand,130000,1958-09-19,M,3
2008,1,15,21726,Morgan,Hall,40000,1977-08-22,F,4
2008,2,25,17932,Barry,Srini,30000,1965-06-14,M,4
2008,3,11,18139,Jennifer,Washington,120000,1959-02-12,F,8
2008,4,20,18938,Lucas,Lopez,70000,1961-06-02,M,1
2008,6,15,17642,Gregory,Luo,20000,1975-04-16,M,1
2008,2,2,29406,Melissa,Ward,10000,1980-09-25,F,3
2008,6,16,15464,Kristi,Blanco,10000,1984-04-04,F,1
2008,5,17,27238,Jesse,Hernandez,40000,1963-11-21,M,3
2008,2,9,22632,Tabitha,Perez,40000,1972-04-12,F,4
2008,5,5,14630,Isaiah,James,60000,1965-08-07,M,1
2008,5,27,11131,Amanda,Rivera,30000,1984-03-12,F,2
2008,2,21,28336,Edward,Martin,40000,1984-03-08,M,4
2008,7,12,20777,Carly,Sharma,60000,1963-10-08,F,1
2008,5,3,16197,Heidi,Prasad,20000,1976-08-19,F,2
2008,1,13,16054,Hector,Ortega,20000,1960-06-19,M,3
2008,5,1,27494,Virginia,Perez,40000,1957-07-15,F,4
2008,5,9,17156,Hailey,Gonzales,70000,1953-08-15,F,5
2008,6,26,25770,Reginald,Blanco,90000,1960-09-23,M,1
2008,3,18,29213,Jodi,Luo,80000,1968-10-06,F,2
2008,2,11,14065,Samuel,Diaz,70000,1967-07-27,M,2
2008,6,28,11913,Rebecca,Robinson,60000,1969-06-11,F,2
2008,4,27,16089,Lucas,Brooks,50000,1971-08-03,M,2
2008,6,20,14437,Mitchell,Anand,90000,1969-08-02,M,1
2008,2,6,25946,Britta,Simon,40000,1957-03-23,F,2
2008,6,13,24597,Lee,Dominguez,90000,1978-10-18,M,6
2008,4,10,25227,Jaime,Gutierrez,80000,1969-07-23,M,2
2008,1,30,17333,Misty,Chander,70000,1961-04-17,F,1
2008,4,23,17394,Veronica,Mehta,130000,1968-04-20,F,2
2008,5,10,12958,Jennifer,Campbell,70000,1966-07-27,F,3
2008,2,20,20657,Blake,Russell,50000,1973-06-25,M,5
2008,2,5,14214,Robyn,Munoz,90000,2992-03-20,F,1
2008,3,22,12469,Shane,Srini,20000,1970-08-21,M,1
2008,4,24,19672,Rosa,Zhao,10000,1949-06-16,F,3
2008,7,11,28466,Marco,Chandra,20000,1960-09-21,M,2
2008,2,17,16167,Devin,Moore,70000,1971-01-06,M,1
2008,3,19,18517,Tristan,Diaz,100000,1969-03-06,M,2
2008,5,15,13089,Elizabeth,Alexander,120000,1963-09-01,F,2
2008,3,25,11211,Samantha,Russell,40000,1953-10-12,F,2
2008,3,21,18934,Jeremiah,Moore,60000,1978-02-22,M,2
2008,3,17,17859,Wyatt,Gonzalez,60000,1965-09-22,M,2
2008,1,22,24016,Karla,Sharma,10000,1963-05-22,F,4
2008,7,14,20510,Caitlin,Cox,60000,1950-11-08,F,3
2008,2,11,26098,Daniel,Lee,130000,1939-09-09,M,2
2008,5,9,29299,Bethany,Kumar,60000,1964-10-18,F,2
2008,6,14,21930,Marissa,Perry,60000,1971-07-27,F,4
2008,2,29,24208,Sabrina,Diaz,40000,1973-03-03,F,2
2008,4,8,11865,Chloe,Rivera,60000,1965-02-06,F,1
2008,7,2,11595,Sebastian,Howard,20000,1983-07-02,M,1
2008,4,27,19033,Omar,Lin,110000,1960-09-01,M,4
2008,2,15,18192,Max,Hernandez,60000,1978-01-13,M,2
2008,7,27,16622,Byron,Navarro,100000,1977-05-15,M,3
2008,3,21,23842,Connor,Bryant,40000,1974-09-26,M,2
2008,5,11,22181,Gary,Romero,70000,1958-10-21,M,4
2008,2,17,16491,Christian,Garcia,70000,1983-04-19,M,2
2008,5,9,11277,Charles,Jackson,80000,1967-06-10,M,2
2008,5,8,26648,Riley,Rogers,70000,1962-10-24,F,2
2008,2,12,20622,Jerome,Suarez,120000,1976-07-03,M,4
2008,3,18,25311,Laura,Zhang,40000,1976-12-04,F,2
2008,2,24,15350,Kathleen,Serrano,70000,1956-09-02,F,4
2008,5,12,17338,Jordyn,Long,40000,1980-02-17,F,3
2008,7,8,23978,Philip,Ortega,10000,1961-09-13,M,2
2008,4,27,24706,Virginia,Rana,30000,1976-02-08,F,4
2008,5,28,27969,Bryant,Patel,80000,1980-09-28,M,3
2008,1,26,15536,Victoria,Thomas,60000,1967-08-13,F,3
2008,2,4,15097,Morgan,Bennett,110000,1949-04-23,F,4
2008,6,10,13724,Charles,Thompson,40000,1958-02-11,M,1
2008,2,16,16476,Shawn,Xie,30000,1977-12-11,M,4
2008,7,25,18939,Hunter,McDonald,70000,1961-03-27,M,1
2008,6,5,15353,Michele,Xu,160000,1962-07-03,F,4
2008,6,28,18403,Madeline,Phillips,80000,1965-02-26,F,4
2008,7,22,26415,Latoya,Lal,90000,1952-04-17,F,3
2008,6,11,14991,Edwin,Zhao,30000,1980-02-26,M,3
2008,5,14,27573,Hunter,Lal,80000,1962-06-21,M,2
2008,4,8,14702,Curtis,Zimmerman,30000,1976-12-07,M,4
2008,6,13,20697,Stefanie,Schmidt,60000,1968-12-26,F,4
2008,2,17,19610,Deborah,Andersen,90000,1963-06-23,F,3
2008,6,6,19731,Jonathan,Allen,80000,1942-06-21,M,2
2008,2,3,27522,Madeline,Carter,50000,1978-08-04,F,1
2008,3,2,29218,Brandon,Moore,100000,1968-04-01,M,3
2008,6,17,18511,Mya,Jenkins,70000,1960-05-23,F,6
2008,2,18,25878,Brianna,Simmons,60000,1952-06-09,F,2
2008,2,1,23058,Michelle,Rivera,70000,1957-09-15,F,4
2008,2,15,15106,Shannon,Navarro,170000,1958-11-07,M,3
2008,5,1,28399,Dale,Deng,30000,1967-07-19,M,3
2008,2,2,17422,Hunter,Campbell,80000,1966-04-16,M,5
2008,1,26,14141,Ana,Bryant,10000,1964-06-11,F,4
2008,3,8,19364,Alejandro,Nara,40000,1966-10-20,M,2
2008,5,28,20172,Kelli,Gao,30000,1963-11-17,F,2
2008,6,12,21280,Justin,Walker,40000,1982-12-23,M,3
2008,4,19,22691,Gerald,Raman,40000,1966-06-20,M,3
2008,1,2,11211,Samantha,Russell,40000,1953-10-12,F,1
2008,6,28,21311,Jennifer,Ramirez,90000,1959-10-27,F,4
2008,1,29,28353,Summer,Kapoor,40000,1947-01-14,F,2
2008,2,6,27379,Isabel,Ross,40000,1951-06-09,F,4
2008,3,1,24642,Edward,Russell,60000,1947-11-08,M,3
2008,6,12,28119,Curtis,Ma,80000,1959-04-10,M,2
2008,6,11,16725,Jacob,Williams,30000,1984-06-21,M,2
2008,3,18,26611,Kayla,Henderson,70000,1966-04-19,F,2
2008,3,28,11294,Dalton,Clark,60000,1959-09-03,M,1
2008,1,23,20527,Sydney,Harris,70000,1953-03-18,F,2
2008,2,13,17317,Stacey,Zeng,70000,1969-06-12,F,1
2008,2,28,14862,Spencer,Jenkins,40000,1778-11-20,M,2
2008,5,26,20783,Amanda,Collins,60000,1963-03-17,F,2
2008,4,19,16345,Francis,Ramos,40000,1957-10-24,M,3
2008,5,14,11566,April,Shan,40000,1971-09-02,F,2
2008,2,27,25294,Sharon,Sharma,130000,1975-10-19,F,3
2008,3,5,12976,Hunter,Thompson,60000,1971-06-21,M,1
2008,1,11,21814,Noah,Edwards,60000,1956-03-24,M,2
2008,5,12,15248,Richard,Harris,40000,1980-12-28,M,3
2008,3,7,12612,Shannon,Torres,10000,1973-06-06,M,2
2008,4,2,29275,Taylor,Thomas,70000,1957-05-15,F,2
2008,2,17,23710,Anna,Sanchez,40000,1951-08-21,F,1
2008,7,18,20902,Shane,Subram,30000,1969-12-06,M,3
2008,2,8,13971,Bianca,Zhao,70000,1972-06-07,F,3
2008,1,22,12569,Kristin,Rai,40000,1946-03-19,F,3
2008,5,5,11941,Adam,Roberts,60000,1980-11-26,M,3
2008,4,3,19674,Casey,Deng,10000,1949-09-27,F,3
2008,3,25,26650,Kevin,Collins,80000,1962-05-28,M,1
2008,3,27,13820,Danny,Alvarez,40000,1967-10-08,M,2
2008,5,21,15754,Crystal,Xu,70000,1960-06-23,F,4
2008,5,6,15797,Isaac,Cox,80000,1969-03-28,M,3
2008,2,6,24186,Theodore,Alonso,20000,1964-02-19,M,3
2008,5,6,12587,Danny,Travers,20000,1982-08-20,M,2
2008,5,23,26186,Joanna,Gill,30000,1943-10-26,F,2
2008,5,17,12158,Kyle,Phillips,80000,1967-04-24,M,3
2008,3,19,24524,Megan,Lewis,90000,1972-05-06,F,2
2008,6,16,27951,Roy,Torres,80000,1956-07-12,M,3
2008,3,28,12787,Katelyn,Cook,70000,1960-10-21,F,2
2008,5,5,17546,Melanie,James,70000,1966-06-03,F,4
2008,2,28,15386,Nicholas,Taylor,90000,1965-03-08,M,1
2008,4,3,13623,Mitchell,Carson,80000,1977-03-15,M,4
2008,6,10,25302,Manuel,Mehta,30000,1982-05-26,M,4
2008,5,23,15479,Andrea,Wright,60000,1778-11-20,F,4
